ActivityName,Address,Card,Content,DiscountType,GoogleAddress,Latitude,Longutitude,Remark,StoreBranchName,Tel,Time,_id
Openpoint積點,台北市萬華區西園路二段219號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,108台灣台北市萬華區西園路二段219號,25.0270176,121.4941314,,康是美西園門市,02-2303-1276,,5a44b9ba00775d838d415052
Openpoint積點,台北市萬華區西寧南路60號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,108台灣台北市萬華區西寧南路60號,25.043994,121.5060955,,康是美西門門市,02-2361-7537,,5a44b9ba00775d838d415053
Openpoint積點,台北市萬華區青年路8號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,108台灣台北市萬華區青年路8號,25.026167,121.506181,,康是美新青年門市,02-2332-7594,,5a44b9ba00775d838d415054
Openpoint積點,台北市萬華區漢中街47號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,108台灣台北市萬華區漢中街47號,25.044207,121.507549,,康是美漢中門市,02-2381-5329,,5a44b9ba00775d838d415055
Openpoint積點,新北市三重區三和路二段75號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區三和路二段75號,25.0681846,121.4999514,,康是美長壽門市,02-2976-0245,,5a44b9ba00775d838d415056
Openpoint積點,新北市三重區三和路四段109號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區三和路四段109號,25.0772175,121.4864343,,康是美三和門市,02-8287-6587,,5a44b9ba00775d838d415057
Openpoint積點,新北市三重區五華街126號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區五華街126號,25.083335,121.4917547,,康是美五華門市,02-8985-8796,,5a44b9ba00775d838d415058
Openpoint積點,新北市三重區仁愛街39、41號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區仁愛街39號,25.0716077,121.4967881,,康是美龍門門市,02-2976-3449,,5a44b9ba00775d838d415059
Openpoint積點,新北市三重區重新路2段5號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區重新路二段5號,25.062875,121.498919,,康是美台北橋門市,02-2984-7293,,5a44b9ba00775d838d41505a
Openpoint積點,新北市三重區重新路2段78號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區重新路二段78號,25.0619496,121.4974124,,康是美天台門市,02-2974-0760,,5a44b9ba00775d838d41505b
Openpoint積點,新北市三重區重新路3段146、148號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區重新路三段146號,25.059502,121.491516,,康是美菜寮門市,02-2974-7932,,5a44b9ba00775d838d41505c
Openpoint積點,新北市三重區重新路5段609巷10之5號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區重新路五段609巷10-5號,25.0459229,121.468447,,康是美湯城門市,02-2999-2243,,5a44b9ba00775d838d41505d
Openpoint積點,新北市三重區集美街204號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區集美街204號,25.054038,121.491012,,康是美集美門市,02-2974-5748,,5a44b9ba00775d838d41505e
Openpoint積點,新北市三峽區大學路154號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,237台灣新北市三峽區大學路154號,24.9454121,121.3734301,,康是美北大門市,02-8671-4233,,5a44b9ba00775d838d41505f
Openpoint積點,新北市三峽區民生街106號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,237台灣新北市三峽區民生街106號,24.935295,121.373346,,康是美長峽門市,02-8672-3435,,5a44b9ba00775d838d415060
Openpoint積點,新北市土城區中央路二段181、183號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,236台灣新北市土城區中央路2段181號,24.975897,121.442229,,康是美城美門市,02-2266-2644,,5a44b9ba00775d838d415061
Openpoint積點,新北市土城區中央路三段108、110號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,236台灣新北市土城區中央路三段108號,24.966526,121.435354,,康是美永寧門市,02-2269-6248,,5a44b9ba00775d838d415062
Openpoint積點,新北市土城區立德路105號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,236台灣新北市土城區立德路105號,24.987553,121.463859,,康是美新延和門市,02-2264-5952,,5a44b9ba00775d838d415063
Openpoint積點,新北市土城區延吉街239號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,236台灣新北市土城區延吉街239號,24.984914,121.467935,,康是美延德門市,02-2264-1439,,5a44b9ba00775d838d415064
Openpoint積點,新北市土城區裕民路86號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,236台灣新北市土城區裕民路86號,24.986958,121.450044,,康是美新海山門市,02-2264-6815,,5a44b9ba00775d838d415065
Openpoint積點,新北市中和區中山路三段122號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區中山路三段122號,25.0066732,121.4747785,,康是美新頂旺門市,02-2228-6348,,5a44b9ba00775d838d415066
Openpoint積點,新北市中和區中和路362號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區中和路362號,25.0018098,121.5105202,,康是美永安門市,02-2926-5891,,5a44b9ba00775d838d415067
Openpoint積點,新北市中和區中和路412號1、2樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區中和路412號,25.0030372,121.5114986,,康是美永興門市,02-2921-2516,,5a44b9ba00775d838d415068
Openpoint積點,新北市中和區員山路325-3號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區員山路325-3號,25.0009245,121.4811328,,康是美員山門市,02-2221-5632,,5a44b9ba00775d838d415069
Openpoint積點,新北市中和區連城路353號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區連城路353號,24.9960482,121.4879015,,康是美新連城門市,02-2223-5901,,5a44b9ba00775d838d41506a
Openpoint積點,新北市中和區景平路506、508號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區景平路506號,24.9938275,121.5039459,,康是美景安門市,02-2246-4434,,5a44b9ba00775d838d41506b
Openpoint積點,新北市中和區景安路162號一樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區景安路162號,24.9929304,121.5046764,,康是美景和門市,02-2243-2846,,5a44b9ba00775d838d41506c
Openpoint積點,新北市中和區景新街440號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區景新街440號,24.9881616,121.5131532,,康是美景新門市,02-2940-0574,,5a44b9ba00775d838d41506d
Openpoint積點,新北市中和區興南路一段55-1號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區興南路一段55號,24.9901818,121.5107802,,康是美新和運門市,02-2943-5263,,5a44b9ba00775d838d41506e
Openpoint積點,新北市五股區成泰路二段71、73號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,248台灣新北市五股區成泰路二段71號,25.08376,121.4379871,,康是美五股門市,02-8292-7214,,5a44b9ba00775d838d41506f
Openpoint積點,新北市永和區中山路一段222、224號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,234台灣新北市永和區中山路一段222號,25.0082989,121.508117,,康是美永百門市,02-2927-6071,,5a44b9ba00775d838d415070
Openpoint積點,新北市永和區永和路二段116號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,234台灣新北市永和區永和路二段116號,25.0119939,121.5151491,,康是美頂運門市,02-2929-4322,,5a44b9ba00775d838d415071
Openpoint積點,新北市永和區永和路二段241-1號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,234台灣新北市永和區永和路二段241-1號,25.0147075,121.5155504,,康是美頂站門市,02-2921-9383,,5a44b9ba00775d838d415072
Openpoint積點,新北市永和區竹林路199號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,234台灣新北市永和區竹林路199號,25.0093155,121.5208233,,康是美竹林門市,02-8925-0872,,5a44b9ba00775d838d415073
Openpoint積點,新北市永和區得和路376號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,234台灣新北市永和區得和路376號,24.9992784,121.5246159,,康是美得和門市,02-2940-3425,,5a44b9ba00775d838d415074
Openpoint積點,新北市汐止區忠孝東路265號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,221台灣新北市汐止區忠孝東路265號,25.0679845,121.6632423,,康是美汐站門市,02-8692-3426,,5a44b9ba00775d838d415075
Openpoint積點,新北市汐止區建成路80號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,221台灣新北市汐止區建成路80號,25.0732936,121.6627847,,康是美汐成門市,02-8692-1496,,5a44b9ba00775d838d415076
Openpoint積點,新北市汐止區新台五路一段183號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,221台灣新北市汐止區新台五路一段183號,25.0632174,121.6553765,,康是美新台門市,02-8642-1734,,5a44b9ba00775d838d415077
Openpoint積點,新北市汐止區福德一路262號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,221台灣新北市汐止區福德一路262號,25.0644669,121.6330044,,康是美北峰門市,02-2693-3249,,5a44b9ba00775d838d415078
Openpoint積點,新北市汐止區樟樹一路132號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,221台灣新北市汐止區樟樹一路132號,25.0645998,121.6422389,,康是美新汐樟門市,02-2690-4076,,5a44b9ba00775d838d415079
Openpoint積點,新北市林口區仁愛路二段516號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,244台灣新北市林口區仁愛路二段516號,25.0777629,121.3736248,,康是美未來門市,02-2601-5847,,5a44b9ba00775d838d41507a
Openpoint積點,新北市林口區文化三路一段327、329號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,244台灣新北市林口區文化三路一段327號,25.0722712,121.3644182,,康是美林口門市,02-2600-5844,,5a44b9ba00775d838d41507b
Openpoint積點,新北市林口區竹林路46號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,244台灣新北市林口區竹林路46號,25.0774318,121.387173,,康是美新麗林門市,02-8601-2468,,5a44b9ba00775d838d41507c
Openpoint積點,新北市板橋區中山路一段13號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區中山路一段13號,25.0081596,121.4599648,,康是美板站門市,02-2964-3571,,5a44b9ba00775d838d41507d
Openpoint積點,新北市板橋區中山路一段152號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區中山路一段152號,25.0110399,121.464423,,康是美新遠板門市,02-2956-7290,,5a44b9ba00775d838d41507e
Openpoint積點,新北市板橋區文化路一段391號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區文化路一段391號,25.0219689,121.467058,,康是美埔運門市,02-2255-0478,,5a44b9ba00775d838d41507f
Openpoint積點,新北市板橋區四川路二段47巷1弄1號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區四川路二段47巷1弄1號,24.9950707,121.4541518,,康是美華德門市,02-8967-5962,,5a44b9ba00775d838d415080
Openpoint積點,新北市板橋區民治街125號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區民治街125號,25.0308562,121.4780867,,康是美民治門市,02-2250-8523,,5a44b9ba00775d838d415081
Openpoint積點,新北市板橋區南雅南路二段128號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區南雅南路二段128號,24.9969807,121.4519363,,康是美亞東門市,02-8966-8217,,5a44b9ba00775d838d415082
Openpoint積點,新北市板橋區國慶路147號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區國慶路147號,24.9961531,121.4613356,,康是美慶達門市,02-2953-8401,,5a44b9ba00775d838d415083
Openpoint積點,新北市板橋區新站路28號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區新站路28號新北市板橋區新站路28號遠東大樓 Mega Tower,25.0130279,121.4669529,,康是美新城門市,02-2964-8508,,5a44b9ba00775d838d415084
Openpoint積點,新北市板橋區縣民大道2段7號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區縣民大道二段7號,25.0143985,121.4634922,,康是美板高門市,02-8969-7494,,5a44b9ba00775d838d415085
Openpoint積點,新北市板橋區縣民大道2段7號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區縣民大道二段7號,25.0143985,121.4634922,,康是美橋站門市,02-8969-9202,,5a44b9ba00775d838d415086
Openpoint積點,新北市板橋區雙十路二段142號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區雙十路二段142號,25.0292623,121.4735839,,康是美大翠運門市,02-8252-6634,,5a44b9ba00775d838d415087
Openpoint積點,新北市板橋區雙十路三段28號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區雙十路三段28號,25.030964,121.471335,,康是美雙十門市,02-2254-5663,,5a44b9ba00775d838d415088
Openpoint積點,新北市泰山區全興路214號、仁愛路132號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,243台灣新北市泰山區全興路214號,25.0557857,121.4341219,,康是美十八甲門市,02-8531-7472,,5a44b9ba00775d838d415089
Openpoint積點,新北市泰山區泰林路二段189號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,243台灣新北市泰山區泰林路二段189號,25.0610991,121.433356,,康是美泰山門市,02-8531-4804,,5a44b9ba00775d838d41508a
Openpoint積點,新北市淡水區中山北路一段103號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,251台灣新北市淡水區中山北路一段103號,25.1765124,121.4425694,,康是美淡金門市,02-2629-7495,,5a44b9ba00775d838d41508b
Openpoint積點,新北市淡水區中正路1號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,251台灣新北市淡水區中正路233-1號,25.1730822,121.4356884,,康是美淡捷門市,02-2622-7640,,5a44b9ba00775d838d41508c
Openpoint積點,新北市淡水區北新路182巷5弄48號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,251台灣新北市淡水區北新路182巷5弄4-48號,25.1775476,121.4498669,,康是美淡大門市,02-2621-5373,,5a44b9ba00775d838d41508d
Openpoint積點,新北市淡水區民生路56號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,251台灣新北市淡水區民生路56號,25.1378786,121.4619785,,康是美馬偕門市,02-8809-5683,,5a44b9ba00775d838d41508e
Openpoint積點,新北市淡水區民族路60號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,251台灣新北市淡水區民族路60號,25.1358071,121.4620709,,康是美民竹門市,02-8809-7329,,5a44b9ba00775d838d41508f
Openpoint積點,新北市淡水區英專路25號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,251台灣新北市淡水區英專路25號,25.169862,121.44545,,康是美英專門市,02-2620-6912,,5a44b9ba00775d838d415090
Openpoint積點,新北市深坑區北深路3段249號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,222台灣新北市深坑區北深路三段249號,25.0043777,121.5993597,,康是美深坑門市,02-2662-8644,,5a44b9ba00775d838d415091
Openpoint積點,新北市新店區中央路147號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,231台灣新北市新店區中央路147號,24.973328,121.530176,,康是美福民門市,02-2219-4971,,5a44b9ba00775d838d415092
Openpoint積點,新北市新店區中正路213號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,231台灣新北市新店區中正路213號,24.9728049,121.5397311,,康是美美新門市,02-2913-1587,,5a44b9ba00775d838d415093
Openpoint積點,新北市新店區中正路31號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,231台灣新北市新店區中正路31號,24.9695098,121.5450861,,康是美新興門市,02-2910-7021,,5a44b9ba00775d838d415094
Openpoint積點,新北市新店區北新路一段307號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,231台灣新北市新店區北新路一段307號,24.96784,121.541278,,康是美德運門市,02-2916-2841,,5a44b9ba00775d838d415095
Openpoint積點,新北市新店區北新路二段107號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,231台灣新北市新店區北新路二段107號,24.9745943,121.5427574,,康是美七張門市,02-8911-1640,,5a44b9ba00775d838d415096
Openpoint積點,新北市新店區民權路17號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,231台灣新北市新店區民權路17號,24.98271,121.542106,,康是美新大坪門市,02-8914-5984,,5a44b9ba00775d838d415097
Openpoint積點,新北市新店區民權路39號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,231台灣新北市新店區民權路39號,24.982651,121.54057,,康是美北新門市,02-2911-8744,,5a44b9ba00775d838d415098
Openpoint積點,新北市新莊區中平路301號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,242台灣新北市新莊區中平路301號,25.0514281,121.4445656,,康是美康莊門市,02-2990-6871,,5a44b9ba00775d838d415099
Openpoint積點,新北市新莊區中正路164號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,242台灣新北市新莊區中正路164號,25.0360353,121.4511515,,康是美新新莊門市,02-2994-9247,,5a44b9ba00775d838d41509a
Openpoint積點,新北市新莊區中原路139號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,242台灣新北市新莊區中原路139號,25.054103,121.454486,,康是美昌平門市,02-2990-0832,,5a44b9ba00775d838d41509b
Openpoint積點,新北市新莊區民安西路135號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,242台灣新北市新莊區民安西路135號,25.0172422,121.426522,,康是美頂盛門市,02-2204-0804,,5a44b9ba00775d838d41509c
Openpoint積點,新北市新莊區民安路151號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,242台灣新北市新莊區民安路151號,25.0236177,121.4255139,,康是美民安門市,02-2204-4394,,5a44b9ba00775d838d41509d
Openpoint積點,新北市新莊區幸福路762號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,242台灣新北市新莊區幸福路762號,25.0491992,121.4472172,,康是美幸福門市,02-2990-6863,,5a44b9ba00775d838d41509e
Openpoint積點,新北市新莊區福壽街88號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,242台灣新北市新莊區福壽街88號,25.049818,121.458442,,康是美福壽門市,02-8992-2521,,5a44b9ba00775d838d41509f
Openpoint積點,新北市樹林區中華路130號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,238台灣新北市樹林區中華路130號,24.980426,121.41716,,康是美樹華門市,02-8684-8699,,5a44b9ba00775d838d4150a0
Openpoint積點,新北市樹林區後站街10號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,238台灣新北市樹林區後站街6巷10號,24.9915246,121.4239295,,康是美樹站門市,02-2681-9279,,5a44b9ba00775d838d4150a1
Openpoint積點,新北市樹林區博愛一街37號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,238台灣新北市樹林區博愛一街37號,24.9909868,121.4259943,,康是美樹運門市,02-8675-5335,,5a44b9ba00775d838d4150a2
Openpoint積點,新北市蘆洲區民族路126、128號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,247台灣新北市蘆洲區民族路126號,25.085546,121.4790479,,康是美義民門市,02-8281-5071,,5a44b9ba00775d838d4150a3
Openpoint積點,新北市蘆洲區長安街123號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,247台灣新北市蘆洲區長安街123號,25.0812423,121.4609716,,康是美蘆安門市,02-8285-0663,,5a44b9ba00775d838d4150a4
Openpoint積點,新北市蘆洲區長榮路418號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,247台灣新北市蘆洲區長榮路418號,25.0881905,121.4595578,,康是美長榮門市,02-8286-0546,,5a44b9ba00775d838d4150a5
Openpoint積點,新北市蘆洲區復興路76、78號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,247台灣新北市蘆洲區復興路76號,25.0865355,121.4751487,,康是美三民門市,02-8285-8984,,5a44b9ba00775d838d4150a6
Openpoint積點,新北市鶯歌區建國路226號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,239台灣新北市鶯歌區建國路226號,24.9534985,121.3485951,,康是美新鶯歌門市,02-2679-8406,,5a44b9ba00775d838d4150a7
Openpoint積點,100 台北市 中正區 濟南路2段46號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,100台灣台北市中正區濟南路二段46號,25.0403275,121.5308538,,家樂福便利購台北濟南店,02-2321-1262,,5a44b9ba00775d838d4150a8
Openpoint積點,103 台北市 大同區 重慶北路二段171號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,103台灣台北市大同區重慶北路二段171號,25.0591761,121.5138362,,家樂福重慶店,02-2553-7389,,5a44b9ba00775d838d4150a9
Openpoint積點,104 台北市 中山區 樂群三路218號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,10491台灣台北市中山區樂群三路218號,25.0822335,121.5579848,,家樂福大直店,02-8509-5577,,5a44b9ba00775d838d4150aa
Openpoint積點,105 台北市 松山區 三民路160號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,105台灣台北市松山區三民路160號,25.0616405,121.5633469,,家樂福三民店,02-2767-0702,,5a44b9ba00775d838d4150ab
Openpoint積點,108 台北市 萬華區 桂林路1號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,108台灣台北市萬華區桂林路1號,25.037703,121.5061818,,家樂福桂林店,02-2388-9887,,5a44b9ba00775d838d4150ac
Openpoint積點,110 台北市 信義區 東興路45號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,110台灣台北市信義區東興路45號,25.0477518,121.5663743,,家樂福東興店,02-8768-1111,,5a44b9ba00775d838d4150ad
Openpoint積點,111 台北市 士林區 德行西路47號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,111台灣台北市士林區德行西路47號,25.1052926,121.5225091,,家樂福天母店,02-2833-8042,,5a44b9ba00775d838d4150ae
Openpoint積點,111 台北市 士林區 中山北路七段113號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,111台灣台北市士林區中山北路七段113號,25.1223839,121.5316631,,家樂福便利購中北店,02-2871-2126,,5a44b9ba00775d838d4150af
Openpoint積點,111 台北市 士林區 忠誠路二段188號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,111台灣台北市士林區忠誠路二段188號,25.1164015,121.5336653,,家樂福便利購士林忠誠店,02-2875-5015,,5a44b9ba00775d838d4150b0
Openpoint積點,112 台北市 北投區 中和街366號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,112台灣台北市北投區中和街366號,25.1417863,121.4995017,,家樂福北投店,02-2896-3000,,5a44b9ba00775d838d4150b1
Openpoint積點,114 台北市 內湖區 民善街88號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,114台灣台北市內湖區民善街88號,25.0603252,121.5753816,,家樂福內湖店,02-8790-5000,,5a44b9ba00775d838d4150b2
Openpoint積點,114 台北市 內湖區 東湖路69號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,114台灣台北市內湖區東湖路69號,25.068728,121.6149259,,家樂福便利購內湖東湖店,02-26320558,,5a44b9ba00775d838d4150b3
Openpoint積點,114 台北市 內湖區 內湖路一段155號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,114台灣台北市內湖區內湖路一段155號,25.0836184,121.5633101,,家樂福便利購台北內湖一店,02-2658-5955,,5a44b9ba00775d838d4150b4
Openpoint積點,115 台北市 南港區 南港路二段20巷5號B1-1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,115台灣台北市南港區南港路二段20巷5號B1,25.0544634,121.605544,,家樂福南港店,02-2788-2550,,5a44b9ba00775d838d4150b5
Openpoint積點,220 新北市 板橋區 三民路二段31號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區三民路二段31號,25.0176233,121.4794411,,家樂福板橋店,02-2964-2988,,5a44b9ba00775d838d4150b6
Openpoint積點,220 新北市 板橋區 府中路 126 號 1 樓,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區府中路126號,25.0095442,121.4552289,,家樂福便利購府中店,02-2272-9000,,5a44b9ba00775d838d4150b7
Openpoint積點,220 新北市 板橋區 中正路302號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區中正路302號,25.020717,121.455222,,家樂福便利購板橋中正店,02-2960-5886,,5a44b9ba00775d838d4150b8
Openpoint積點,220 新北市 板橋區 文化路二段313號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,220台灣新北市板橋區文化路二段313號,25.0297302,121.4718792,,家樂福便利購板橋文化店,02-2256-5121,,5a44b9ba00775d838d4150b9
Openpoint積點,221 新北市 汐止區 新台五路一段99號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,221台灣新北市汐止區新台五路一段99號,25.0613567,121.6489358,,家樂福汐科店,02-26971098,,5a44b9ba00775d838d4150ba
Openpoint積點,231 新北市 新店區 中興路三段1號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,231台灣新北市新店區中興路三段1號,24.9761049,121.5465953,,家樂福新店店,02-8919-3333,,5a44b9ba00775d838d4150bb
Openpoint積點,234 新北市 永和區 中和路499-1號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,234台灣新北市永和區中和路499-1號,25.0021775,121.5105211,,家樂福便利購永安店,02-2232-7755,,5a44b9ba00775d838d4150bc
Openpoint積點,235 新北市 中和區 中山路二段295號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區中山路二段295號,25.0019983,121.4960234,,家樂福中和店,02-8245-5566,,5a44b9ba00775d838d4150bd
Openpoint積點,235 新北市 中和區 景平路353號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,235台灣新北市中和區景平路353號,24.9933104,121.5047913,,家樂福便利購景安店,02-2240-9628,,5a44b9ba00775d838d4150be
Openpoint積點,236 新北市 土城區 青雲路152號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,236台灣新北市土城區青雲路152號,24.9833595,121.4589232,,家樂福土城店,02-2265-6001,,5a44b9ba00775d838d4150bf
Openpoint積點,236 新北市 土城區 明德路一段67號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,236台灣新北市土城區明德路一段67號,24.9839344,121.465558,,家樂福便利購福益店,02-2261-6611,,5a44b9ba00775d838d4150c0
Openpoint積點,238 新北市 樹林區 大安路118號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,238台灣新北市樹林區大安路118號,24.9966801,121.4210185,,家樂福樹林店,02-2681-0000,,5a44b9ba00775d838d4150c1
Openpoint積點,238 新北市 樹林區 大雅路288號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,238台灣新北市樹林區大雅路288號,24.9473384,121.3799118,,家樂福北大店,02-3501-6879,,5a44b9ba00775d838d4150c2
Openpoint積點,241 新北市 三重區 重新路五段654號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區重新路五段654號,25.0432925,121.4675116,,家樂福重新店,02-2999-5000,,5a44b9ba00775d838d4150c3
Openpoint積點,241 新北市 三重區 五華街282號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,241台灣新北市三重區五華街282號,25.0879576,121.4865522,,家樂福蘆洲店,02-8287-9000,,5a44b9ba00775d838d4150c4
Openpoint積點,242 新北市 新莊區 中平路108號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,242台灣新北市新莊區中平路108號,25.0459248,121.4449276,,家樂福中平店,02-8992-5678,,5a44b9ba00775d838d4150c5
Openpoint積點,242 新北市 新莊區 雙鳳路59號,iCASH聯名卡,消費1元累積Openpoint點數1點,衣,242台灣新北市新莊區雙鳳路59號,25.0274078,121.4151165,,家樂福便利購新莊丹鳳店,02-901-5908,,5a44b9ba00775d838d4150c6
